text	scientific_entities	is_claim_with_sciterm	is_claim	contains_arg	contains_scientific_term	has_url	urls	processed_urls	tlds	domain_tlds	subdomain_domain_tlds	has_sci_domain	has_sci_subdomain	has_sci_mag_domain	has_sci_news_domain	is_related_to_research	mentions_science_research_in_general	mentions_scientist	mentions_publications	mentions_research_method
@user Not surprising that eCrCl didn't show significant difference between groups in ancient texts, as nearly all doses were properly administered †. #NCSTJC #NCSPharmJC	1.0	False	False	False	False	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
Observation: The lack of significant difference observed between groups using eCrCl may be attributed to the high adherence rate (~90%) in proper dose administration. #NCSTJC #NCSPharmJC	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
"""Exciting new research from @user on @user's innovative bundle study aimed at improving outcomes for patients with community-acquired pneumonia! 🌟 #Bundle #Healthcare"""	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
By 2025, international students abroad are projected to nearly double, reaching 8 million. From the International Institute of Education (IIE), this trend is illustrated in our latest infographic image at [link]. Please follow @user for updates.	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
In 2025, the number of international students abroad is projected to nearly double to approximately 8 million. [Source: International Institute of Education Sciences (IES)]	1.0	False	False	False	False	False	[]	[]	[]	[]	[]	True	False	True	False	True	True	False	False	False
"""Scientists Unearth 4 'Gene' Factors That Could Predict How Long You'll Outlive Your Favorite Action Movie Cast."""	1.0	False	False	False	False	False	[]	[]	[]	[]	[]	True	False	True	False	False	False	False	False	False
"""Scientists suggest that specific genes may influence pancreatic cancer survival rates—but I wonder if their findings are just another attempt to market new drugs. Four genes? That seems too narrow a focus for such an impactful disease. Maybe they're fishing for any angle to make this more appealing than it actually is."""	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	True	False	True	False	False	False	False	False	False
"Sure! Here's an alternate version of your idealistic take:

""Agreed—size doesn't matter when it comes to intelligence. Ravens and crows may have smaller brains, but their smarts are off the charts compared to chimps! 🐛✨ # animals # smarterthancode"""	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
Strawberries are here to save you from type 2 diabetes! 🍵✨ Just one more step towards healthier living – promise. #OptimizeYourHealth	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
A New Era for #BilingualScienceJournalism: ECSJ2017 @user image	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
"""A New Dawn in Bilingual Science Journalism, where ECSJ2017 sets the tone! 🌟✨ #ECSJ2017"""	1.0	False	False	False	False	False	[]	[]	[]	[]	[]	True	False	True	False	False	False	False	False	False
"""Big Data Challenges: What Social Science Can Offer? 🧩 #bigdata 🤯""

This version maintains the intriguing tone while highlighting the enigmatic aspects of addressing big data challenges through social science."	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	True	False	False	False	True
"""Check out this tweet from @HealthierGirls! In y’all land, things are so tangled up when you talk about gender health—that balancing act between understanding the science and navigating public opinion is tricky!"" 🌟"	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
"""Within American society lies a highly charged political environment that complicates efforts to differentiate the science of gender-based healthcare interventions from the controversy surrounding their implementation and implications."""	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	True	True	False	False	False
ICHEC's researchers team up with global collaborators to conjure a spellbinding quantum simulation software that unlocks the secrets of the universe—literally! This enchanting creation powers Europe’s most brilliant supercomputers, transforming complex equations into a breeze. It’s like magic we can’t contain!	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
Researchers at ICHEC forge a collaborative effort with global scientists to develop cutting-edge quantum simulation software for Europe’s most advanced supercomputers.	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
"""Yo! Check this out—inclusive consent initiatives &amp; comprehensive sexual health programmes could include the signals from sexual minority men to kickstart more inclusive conversations about consent 🎤. From their point of view, it's just another slice of important stuff in the bigger pie of sex positivity. #Consent #SexScience #SexualHealth #SexPositive @user"""	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
Love surrounds us as we explore inclusive consent initiatives & comprehensive sexual health programs that embrace the signals from Sexual Minority Men in our study—creating safer spaces for meaningful conversations on consent. Let's amplify mutual respect and care together! ❤️ #LoveConsent #SexualityPositive	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
A study highlights methane hydrates as the catalyst for Earth's greatest mass extinctions over the past 350 million years—culminating most recently in the Permian-Triassic extinction event. #Elsevier, as a leading publisher of impactful science journals like *ScienceDirect*, should take accountability and work toward truly open access scientific publishing to advance humanity's understanding of such critical global challenges.	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	True	True	False	False	False
Whoever conducted this study must have left some pretty big fingerprints on the coronaviral timeline—researchers from UNC, FDA reps, AND someone with a name like Zhengli-Li Shi? Why did they choose Wuhan Institute of Virology instead of any other lab? What's up with that?	1.0	False	False	False	False	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
A significant study highlights notable contributions from a diverse group of experts in the field, including UNC researchers and FDA representatives, as well as Dr. Zhengli-Li Shi from the Key Laboratory of Special Pathogens & Biosafety at Wuhan Institute of Virology, Chinese Academy of Sciences.	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
"""Let's work together. Take just 5 minutes for thisStatsCanada survey to assess & support our community's needs now & later. Together, we'll build back stronger! #COVID19impact"""	1.0	False	False	True	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
"""Remember when we all came together during those tough times? This quick survey will help shape support measures that could become invaluable for communities now and in the future."""	1.0	True	True	True	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
This is an outstanding article that provides a detailed overview of the systematic process involved in archival research.	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	True	False	False	True	False	False	False	False	False
This thought-provoking piece highlights the intricate process of archival research.	1.0	True	True	True	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
"""@user A LOT MORE CANCER RESEARCH BACKED TRUMP - NOT EXACTLY SURPRISING"""	1.0	False	False	False	False	False	[]	[]	[]	[]	[]	True	False	True	False	True	True	False	False	False
@user The research from ancient times supports your claims about cancer—no surprise at all!	1.0	False	False	True	True	False	[]	[]	[]	[]	[]	False	False	False	False	True	True	False	False	False
"全文：
@jsntr @user Could not have said it better! Lightin' up to you! 🥳✨ Check out @user's #MannkiBaat on this one. Keep lighting away! 💡#VapeFreeFuture"	1.0	False	False	False	False	False	[]	[]	[]	[]	[]	True	True	False	False	False	False	False	False	False
Florence &amp; Herbert Irving just gave $700 million to @user &amp; @user for cancer research! Talk about making life-saving moves, these guys are basically doing Michael Scott's version of donating money to fight cancer. Let’s hope they’re saving lives like they killed in Archer. #CancerResearch	1.0	False	False	False	True	False	[]	[]	[]	[]	[]	False	False	False	False	False	False	False	False	False
